Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating
eb0b0839,B,City A,Member,Female,Beauty,461.69,4,92.34,1939.1,2025-02-07,08:39:10,Credit Card,1846.76,4.76,92.34,5.3
764c0955,B,City B,Normal,Male,Fashion,378.72,4,75.74,1590.62,2025-05-24,02:19:35,E-wallet,1514.88,4.76,75.74,5.4
ffbeaf6c,B,City B,Member,Male,Sports,481.94,3,72.29,1518.11,2025-01-19,07:05:08,Cash,1445.82,4.76,72.29,6.0
a7a2f691,A,City C,Normal,Female,Beauty,137.37,5,34.34,721.19,2024-11-23,21:00:47,Cash,686.85,4.76,34.34,9.8
c8b3ddf2,C,City C,Member,Male,Beauty,77.06,5,19.27,404.57,2025-01-24,22:06:01,Credit Card,385.3,4.76,19.27,9.4
9616606e,B,City C,Member,Male,Sports,156.7,5,39.18,822.68,2025-02-06,20:03:52,Cash,783.5,4.76,39.18,6.2
6cf289b1,A,City B,Member,Male,Sports,288.45,3,43.27,908.62,2025-04-06,08:48:01,E-wallet,865.35,4.76,43.27,5.5
f638102c,C,City B,Member,Female,Sports,355.36,2,35.54,746.26,2025-05-21,17:24:33,Credit Card,710.72,4.76,35.54,7.9
e111e4e1,B,City B,Normal,Male,Beauty,168.01,9,75.6,1587.69,2025-02-07,05:32:37,Cash,1512.09,4.76,75.6,9.9
d59af32e,A,City C,Member,Male,Beauty,159.7,7,55.89,1173.79,2024-10-11,04:16:51,Cash,1117.9,4.76,55.89,4.4
864cd339,C,City A,Normal,Female,Home,326.62,7,114.32,2400.66,2025-01-31,12:24:45,E-wallet,2286.34,4.76,114.32,10.0
eb28a81a,C,City C,Normal,Male,Fashion,65.49,5,16.37,343.82,2025-01-14,15:58:04,Credit Card,327.45,4.76,16.37,7.9
59ec9e0c,A,City C,Normal,Female,Home,203.48,4,40.7,854.62,2025-02-02,18:21:31,Credit Card,813.92,4.76,40.7,6.7
cef75220,A,City B,Normal,Male,Electronic,495.53,3,74.33,1560.92,2025-02-14,06:41:35,Credit Card,1486.59,4.76,74.33,7.4
7bef08bc,C,City A,Member,Male,Beauty,124.62,2,12.46,261.7,2025-02-05,06:28:20,E-wallet,249.24,4.76,12.46,7.4
42b9466c,A,City B,Member,Male,Home,111.38,2,11.14,233.9,2025-03-03,22:18:11,Credit Card,222.76,4.76,11.14,8.3
2ad40752,B,City A,Member,Male,Sports,258.91,8,103.56,2174.84,2024-08-01,00:42:40,E-wallet,2071.28,4.76,103.56,10.0
1d04ebb5,A,City A,Normal,Male,Beauty,267.95,1,13.4,281.35,2024-10-29,15:41:47,Cash,267.95,4.76,13.4,5.1
52334f2d,C,City C,Normal,Male,Fashion,442.62,4,88.52,1859.0,2025-02-16,00:21:26,Cash,1770.48,4.76,88.52,5.1
95d230be,B,City A,Normal,Male,Home,177.41,6,53.22,1117.68,2024-11-25,09:57:58,E-wallet,1064.46,4.76,53.22,5.3
b586cc7e,B,City C,Normal,Female,Fashion,148.67,1,7.43,156.1,2025-01-07,07:16:59,Cash,148.67,4.76,7.43,8.3
c7915c09,A,City B,Normal,Female,Electronic,217.0,1,10.85,227.85,2024-09-23,09:58:50,E-wallet,217.0,4.76,10.85,8.4
a81f7144,C,City B,Normal,Male,Fashion,137.51,6,41.25,866.31,2024-11-23,11:08:57,E-wallet,825.06,4.76,41.25,8.5
6bce9c4e,B,City A,Normal,Female,Fashion,235.85,10,117.93,2476.43,2025-02-23,10:06:18,Cash,2358.5,4.76,117.93,9.8
83b5bcd1,A,City C,Member,Male,Home,293.85,5,73.46,1542.71,2025-04-18,03:38:48,Credit Card,1469.25,4.76,73.46,7.1
9a2bbac2,C,City A,Normal,Female,Home,117.53,6,35.26,740.44,2024-11-06,17:44:40,E-wallet,705.18,4.76,35.26,5.5
ccd38fe0,C,City C,Member,Female,Beauty,455.23,8,182.09,3823.93,2024-10-06,09:03:41,Credit Card,3641.84,4.76,182.09,8.3
8cd20f27,B,City C,Member,Male,Fashion,155.09,2,15.51,325.69,2024-11-15,23:45:44,E-wallet,310.18,4.76,15.51,5.1
39e73075,B,City C,Normal,Female,Beauty,240.94,6,72.28,1517.92,2025-03-23,19:16:24,Credit Card,1445.64,4.76,72.28,7.5
0fa1dbeb,C,City C,Member,Female,Beauty,70.31,4,14.06,295.3,2025-01-29,22:50:54,Cash,281.24,4.76,14.06,5.2
c985f01e,B,City A,Member,Female,Electronic,137.14,6,41.14,863.98,2025-05-08,21:24:38,Cash,822.84,4.76,41.14,9.5
a0c3a1f5,C,City A,Normal,Male,Electronic,325.52,1,16.28,341.8,2024-11-17,14:56:43,E-wallet,325.52,4.76,16.28,7.6
d2a67a8b,C,City A,Member,Male,Home,148.86,10,74.43,1563.03,2025-03-25,10:45:21,E-wallet,1488.6,4.76,74.43,7.4
9abfbc20,B,City A,Normal,Female,Fashion,414.49,4,82.9,1740.86,2025-01-03,03:19:04,Credit Card,1657.96,4.76,82.9,6.9
726d502b,B,City B,Member,Male,Fashion,177.57,4,35.51,745.79,2025-05-05,21:47:47,Credit Card,710.28,4.76,35.51,8.4
3a732107,C,City C,Member,Female,Sports,199.75,10,99.88,2097.38,2025-05-10,23:01:36,Credit Card,1997.5,4.76,99.88,7.3
516b753a,C,City A,Member,Female,Fashion,419.55,6,125.87,2643.17,2025-01-12,08:00:34,Credit Card,2517.3,4.76,125.87,9.3
a406a4b7,C,City B,Member,Male,Beauty,244.52,10,122.26,2567.46,2024-09-16,18:01:02,E-wallet,2445.2,4.76,122.26,6.2
771acba7,C,City A,Normal,Female,Fashion,455.38,2,45.54,956.3,2025-04-22,17:15:29,E-wallet,910.76,4.76,45.54,4.7
556b0889,A,City A,Normal,Male,Fashion,332.47,9,149.61,3141.84,2025-06-11,07:19:45,Credit Card,2992.23,4.76,149.61,4.1
e3c803ba,B,City B,Member,Female,Home,202.89,9,91.3,1917.31,2025-06-10,13:24:45,Cash,1826.01,4.76,91.3,4.7
a5a3dcb4,C,City C,Member,Female,Fashion,188.1,3,28.21,592.51,2025-05-03,20:42:43,E-wallet,564.3,4.76,28.21,4.3
2fe45a34,C,City B,Member,Male,Fashion,127.41,3,19.11,401.34,2025-06-09,18:44:02,E-wallet,382.23,4.76,19.11,8.3
cbe5e048,C,City C,Normal,Male,Beauty,372.44,6,111.73,2346.37,2024-09-16,17:10:14,Credit Card,2234.64,4.76,111.73,5.3
af317883,A,City C,Normal,Male,Fashion,180.26,4,36.05,757.09,2025-05-30,07:43:08,Cash,721.04,4.76,36.05,9.4
5c266a79,A,City A,Normal,Female,Fashion,137.65,9,61.94,1300.79,2025-04-04,22:18:02,E-wallet,1238.85,4.76,61.94,6.1
36d3d371,C,City C,Member,Female,Home,179.46,4,35.89,753.73,2024-08-15,08:48:16,Cash,717.84,4.76,35.89,4.2
8483657d,B,City A,Member,Male,Electronic,50.93,4,10.19,213.91,2025-05-24,13:38:03,Cash,203.72,4.76,10.19,8.9
6340ef24,C,City C,Member,Male,Fashion,48.26,2,4.83,101.35,2024-11-15,13:39:14,Cash,96.52,4.76,4.83,4.6
e7f2bb83,C,City C,Normal,Male,Sports,20.64,2,2.06,43.34,2025-06-07,08:23:41,Cash,41.28,4.76,2.06,4.2
cee4055f,A,City B,Member,Female,Beauty,355.96,10,177.98,3737.58,2025-07-06,08:41:48,E-wallet,3559.6,4.76,177.98,6.6
302eda5f,C,City A,Normal,Female,Electronic,457.42,7,160.1,3362.04,2025-05-17,05:00:54,E-wallet,3201.94,4.76,160.1,7.6
f1893b06,C,City B,Normal,Female,Sports,371.04,7,129.86,2727.14,2025-06-23,07:28:28,E-wallet,2597.28,4.76,129.86,9.0
14e617f3,C,City B,Normal,Male,Fashion,268.23,4,53.65,1126.57,2025-04-26,14:12:12,Cash,1072.92,4.76,53.65,4.0
98813bc5,B,City B,Member,Male,Fashion,102.18,6,30.65,643.73,2024-11-01,12:38:04,Cash,613.08,4.76,30.65,8.7
e8e7af92,B,City C,Normal,Male,Fashion,286.21,10,143.1,3005.2,2024-08-31,13:59:45,Credit Card,2862.1,4.76,143.1,9.2
d48fc228,C,City B,Normal,Female,Beauty,325.45,7,113.91,2392.06,2024-11-23,04:36:57,E-wallet,2278.15,4.76,113.91,8.5
d9d9eb81,A,City A,Normal,Male,Sports,470.55,5,117.64,2470.39,2024-10-26,19:49:40,Credit Card,2352.75,4.76,117.64,8.4
fd26167a,C,City B,Normal,Female,Electronic,373.42,4,74.68,1568.36,2024-10-30,23:23:48,Credit Card,1493.68,4.76,74.68,6.0
6876846b,C,City A,Normal,Male,Beauty,314.81,10,157.41,3305.51,2024-08-30,02:38:18,E-wallet,3148.1,4.76,157.41,6.2
3197b47d,B,City B,Normal,Female,Beauty,267.08,2,26.71,560.87,2025-01-28,08:45:39,E-wallet,534.16,4.76,26.71,9.0
1b0d5de9,A,City C,Member,Female,Electronic,296.87,2,29.69,623.43,2025-03-24,05:20:11,Cash,593.74,4.76,29.69,8.1
76564a3c,B,City B,Normal,Female,Fashion,403.15,1,20.16,423.31,2024-09-24,06:15:14,Cash,403.15,4.76,20.16,7.5
8a14d5b5,A,City B,Normal,Female,Electronic,16.44,1,0.82,17.26,2025-06-07,23:37:08,E-wallet,16.44,4.76,0.82,5.9
57eaba98,B,City C,Normal,Female,Electronic,234.52,5,58.63,1231.23,2024-07-24,11:25:01,Credit Card,1172.6,4.76,58.63,5.2
bc7d4d41,B,City C,Normal,Male,Home,228.12,10,114.06,2395.26,2024-11-10,07:46:37,Cash,2281.2,4.76,114.06,6.3
32fd9c5d,C,City B,Normal,Male,Beauty,135.2,6,40.56,851.76,2025-06-11,09:54:41,Credit Card,811.2,4.76,40.56,4.1
5a325184,B,City C,Normal,Male,Sports,251.87,3,37.78,793.39,2024-08-12,21:41:12,E-wallet,755.61,4.76,37.78,4.1
039e30fa,C,City B,Normal,Male,Beauty,247.39,4,49.48,1039.04,2025-01-27,22:58:49,Credit Card,989.56,4.76,49.48,9.4
fee83f01,C,City B,Normal,Male,Sports,61.21,2,6.12,128.54,2025-01-20,18:32:46,Cash,122.42,4.76,6.12,7.0
78fae365,B,City B,Member,Female,Fashion,273.5,9,123.08,2584.58,2024-09-30,01:35:09,E-wallet,2461.5,4.76,123.08,9.6
6d5c4ab9,C,City A,Normal,Male,Beauty,389.03,5,97.26,2042.41,2025-03-29,20:09:10,Cash,1945.15,4.76,97.26,8.2
2dc5f401,A,City C,Member,Male,Fashion,494.87,2,49.49,1039.23,2025-03-15,12:11:24,Credit Card,989.74,4.76,49.49,6.9
294552a4,A,City B,Member,Male,Beauty,416.06,7,145.62,3058.04,2025-02-14,01:20:27,Credit Card,2912.42,4.76,145.62,4.2
a1cd3574,B,City B,Normal,Female,Home,273.43,1,13.67,287.1,2024-07-23,22:59:02,E-wallet,273.43,4.76,13.67,8.7
5767af25,B,City C,Normal,Male,Fashion,407.66,8,163.06,3424.34,2025-06-07,21:26:10,Credit Card,3261.28,4.76,163.06,8.7
4d41181b,C,City B,Normal,Male,Electronic,143.99,7,50.4,1058.33,2024-09-13,13:16:10,E-wallet,1007.93,4.76,50.4,4.4
092813d9,B,City B,Normal,Male,Sports,99.71,9,44.87,942.26,2025-04-16,10:35:49,Credit Card,897.39,4.76,44.87,9.6
0751095f,A,City C,Member,Male,Electronic,97.06,6,29.12,611.48,2024-12-27,10:41:07,Cash,582.36,4.76,29.12,8.8
d406c1eb,C,City B,Normal,Male,Home,250.26,1,12.51,262.77,2024-10-04,19:54:30,E-wallet,250.26,4.76,12.51,5.2
ff39ae7a,B,City C,Member,Male,Fashion,464.16,5,116.04,2436.84,2024-10-17,03:58:11,Cash,2320.8,4.76,116.04,9.2
f5a56b5f,B,City A,Member,Male,Beauty,149.2,2,14.92,313.32,2024-09-05,16:20:56,E-wallet,298.4,4.76,14.92,6.7
8c283991,B,City A,Normal,Female,Home,87.26,6,26.18,549.74,2024-08-01,20:04:50,Cash,523.56,4.76,26.18,4.6
1df6cf67,C,City C,Member,Female,Home,466.78,9,210.05,4411.07,2025-03-06,21:44:34,E-wallet,4201.02,4.76,210.05,9.5
ecdd9176,A,City A,Normal,Male,Fashion,297.96,6,89.39,1877.15,2024-09-28,12:03:09,Cash,1787.76,4.76,89.39,4.7
a5c46be3,A,City A,Member,Male,Electronic,390.78,7,136.77,2872.23,2024-08-20,08:06:11,Credit Card,2735.46,4.76,136.77,6.6
ff99960c,B,City C,Normal,Female,Beauty,126.73,10,63.37,1330.67,2024-10-27,11:51:30,Credit Card,1267.3,4.76,63.37,4.9
7d8575da,C,City B,Normal,Female,Fashion,211.02,9,94.96,1994.14,2024-10-24,11:51:24,Credit Card,1899.18,4.76,94.96,9.4
8d09a36e,A,City C,Normal,Male,Electronic,228.2,10,114.1,2396.1,2024-08-06,11:18:02,Credit Card,2282.0,4.76,114.1,5.9
d91e2be7,B,City A,Member,Male,Electronic,345.06,2,34.51,724.63,2025-03-01,18:36:39,Credit Card,690.12,4.76,34.51,8.2
7f50ac5b,B,City A,Normal,Female,Beauty,465.06,2,46.51,976.63,2025-01-14,02:09:01,Cash,930.12,4.76,46.51,6.5
8ee72727,A,City B,Normal,Male,Home,372.16,6,111.65,2344.61,2025-02-21,05:54:20,E-wallet,2232.96,4.76,111.65,7.5
79487b22,A,City C,Member,Male,Electronic,96.74,10,48.37,1015.77,2024-12-29,08:07:41,E-wallet,967.4,4.76,48.37,9.3
51f6c3dc,A,City B,Member,Male,Home,81.87,6,24.56,515.78,2024-11-08,14:28:33,E-wallet,491.22,4.76,24.56,7.0
5f089cd5,C,City C,Member,Male,Electronic,88.16,3,13.22,277.7,2025-06-22,00:44:45,Cash,264.48,4.76,13.22,7.2
347c4ac8,A,City A,Member,Male,Beauty,259.67,8,103.87,2181.23,2025-04-19,15:57:12,Cash,2077.36,4.76,103.87,6.8
98474fbb,A,City A,Normal,Female,Sports,342.86,3,51.43,1080.01,2025-07-10,15:30:54,Credit Card,1028.58,4.76,51.43,9.4
baa0d0b5,B,City C,Member,Female,Electronic,298.93,3,44.84,941.63,2024-10-10,20:02:35,Credit Card,896.79,4.76,44.84,4.1
682c73e4,A,City A,Normal,Male,Electronic,222.55,2,22.26,467.36,2024-10-29,03:20:08,Cash,445.1,4.76,22.26,6.6
62f94d73,B,City B,Normal,Female,Home,131.17,9,59.03,1239.56,2025-07-02,18:37:10,Credit Card,1180.53,4.76,59.03,5.8
ce008a3b,C,City A,Member,Male,Beauty,253.5,6,76.05,1597.05,2024-10-12,22:58:42,Credit Card,1521.0,4.76,76.05,7.3
0e12c0ae,A,City A,Member,Male,Electronic,465.94,9,209.67,4403.13,2025-04-18,05:52:24,Cash,4193.46,4.76,209.67,8.4
7709d704,C,City C,Normal,Male,Sports,243.54,2,24.35,511.43,2025-05-08,19:08:41,Cash,487.08,4.76,24.35,7.9
4933ea6f,C,City C,Normal,Male,Fashion,471.0,3,70.65,1483.65,2024-07-21,23:30:35,Cash,1413.0,4.76,70.65,9.4
d428546a,A,City C,Member,Male,Beauty,293.24,5,73.31,1539.51,2025-07-06,21:39:58,Cash,1466.2,4.76,73.31,9.8
03ac4114,A,City B,Member,Female,Home,395.29,4,79.06,1660.22,2025-04-29,23:52:58,Cash,1581.16,4.76,79.06,9.9
eee2aa0d,C,City B,Member,Male,Beauty,429.61,4,85.92,1804.36,2024-12-24,21:36:29,E-wallet,1718.44,4.76,85.92,4.6
c15a60de,B,City C,Normal,Female,Fashion,162.46,9,73.11,1535.25,2024-09-02,12:39:10,E-wallet,1462.14,4.76,73.11,8.4
344231ee,B,City A,Normal,Female,Fashion,251.33,4,50.27,1055.59,2025-04-09,10:21:27,Cash,1005.32,4.76,50.27,6.7
6e877ddc,A,City A,Normal,Female,Beauty,243.14,8,97.26,2042.38,2025-07-08,00:00:36,E-wallet,1945.12,4.76,97.26,6.5
9947dd4b,C,City C,Member,Female,Sports,352.03,4,70.41,1478.53,2024-08-23,20:40:14,Cash,1408.12,4.76,70.41,8.6
eb263ea5,C,City C,Normal,Female,Beauty,335.07,7,117.27,2462.76,2025-06-18,23:57:12,Cash,2345.49,4.76,117.27,7.0
0071463f,A,City C,Normal,Male,Electronic,323.81,8,129.52,2720.0,2025-04-28,16:32:50,Credit Card,2590.48,4.76,129.52,4.8
1815ccf5,A,City C,Normal,Female,Sports,491.1,3,73.67,1546.97,2025-02-14,12:04:12,E-wallet,1473.3,4.76,73.67,8.7
37bba23e,C,City A,Normal,Female,Fashion,275.2,1,13.76,288.96,2025-05-31,03:33:54,E-wallet,275.2,4.76,13.76,7.1
849e41bc,A,City C,Normal,Male,Beauty,255.91,2,25.59,537.41,2024-08-07,07:11:27,Cash,511.82,4.76,25.59,9.1
bec3a411,B,City B,Member,Female,Fashion,82.96,10,41.48,871.08,2024-11-25,11:53:44,Cash,829.6,4.76,41.48,7.8
4f262349,A,City C,Normal,Female,Electronic,299.45,6,89.83,1886.53,2025-01-22,14:34:55,Cash,1796.7,4.76,89.83,6.2
9c541591,C,City C,Normal,Female,Sports,465.3,4,93.06,1954.26,2025-05-15,09:02:37,E-wallet,1861.2,4.76,93.06,4.6
dce72d45,B,City A,Member,Male,Home,84.24,6,25.27,530.71,2024-12-29,10:54:12,E-wallet,505.44,4.76,25.27,4.5
0c1f381b,C,City A,Member,Male,Electronic,108.91,5,27.23,571.78,2025-05-30,11:50:43,E-wallet,544.55,4.76,27.23,4.6
e59deaec,A,City A,Member,Female,Fashion,358.77,4,71.75,1506.83,2025-04-09,19:28:23,Cash,1435.08,4.76,71.75,4.7
4f11a969,A,City C,Member,Female,Sports,180.36,9,81.16,1704.4,2025-01-17,13:39:22,Cash,1623.24,4.76,81.16,7.3
43e3512a,C,City B,Normal,Female,Home,246.91,4,49.38,1037.02,2025-07-07,15:23:02,E-wallet,987.64,4.76,49.38,6.0
7415c363,A,City C,Member,Male,Sports,219.42,3,32.91,691.17,2024-08-22,17:18:13,Credit Card,658.26,4.76,32.91,5.4
38c82440,B,City B,Member,Male,Home,275.69,3,41.35,868.42,2025-02-09,11:31:37,E-wallet,827.07,4.76,41.35,8.5
d0653dee,A,City C,Normal,Male,Electronic,344.56,8,137.82,2894.3,2025-05-07,14:23:53,E-wallet,2756.48,4.76,137.82,9.9
5d59696f,A,City C,Member,Male,Home,303.25,10,151.62,3184.12,2025-05-11,15:22:30,E-wallet,3032.5,4.76,151.62,9.6
f07c5ab2,C,City C,Normal,Female,Sports,242.48,2,24.25,509.21,2025-05-16,04:46:41,E-wallet,484.96,4.76,24.25,7.2
f91e0e25,A,City C,Member,Male,Fashion,223.4,7,78.19,1641.99,2024-11-29,06:23:37,Cash,1563.8,4.76,78.19,6.3
a75f7bb9,C,City C,Normal,Male,Electronic,13.04,7,4.56,95.84,2025-01-15,19:27:54,Credit Card,91.28,4.76,4.56,7.4
2c81f9f7,A,City B,Member,Female,Electronic,239.97,4,47.99,1007.87,2025-01-18,23:46:27,E-wallet,959.88,4.76,47.99,6.0
74bb4005,A,City B,Member,Female,Electronic,436.88,5,109.22,2293.62,2025-01-10,09:20:08,Cash,2184.4,4.76,109.22,8.2
c9645b91,C,City C,Normal,Female,Home,72.77,3,10.92,229.23,2024-07-28,19:30:04,Credit Card,218.31,4.76,10.92,5.7
42104f47,B,City C,Normal,Female,Sports,18.3,4,3.66,76.86,2025-03-07,14:33:45,Cash,73.2,4.76,3.66,7.3
55a1d515,A,City A,Normal,Male,Electronic,146.13,2,14.61,306.87,2025-03-03,08:20:54,Cash,292.26,4.76,14.61,4.3
d44edd98,B,City A,Normal,Male,Fashion,171.64,6,51.49,1081.33,2025-06-18,14:31:46,Cash,1029.84,4.76,51.49,8.8
5edd267f,A,City B,Normal,Female,Sports,140.36,10,70.18,1473.78,2024-10-22,13:28:39,E-wallet,1403.6,4.76,70.18,6.8
5d369878,C,City C,Member,Female,Home,498.19,4,99.64,2092.4,2024-10-26,03:17:23,E-wallet,1992.76,4.76,99.64,9.9
e40bdc78,B,City A,Member,Female,Home,351.22,7,122.93,2581.47,2024-08-11,15:07:15,E-wallet,2458.54,4.76,122.93,6.7
fdc4e8d1,A,City A,Member,Male,Beauty,407.8,10,203.9,4281.9,2024-12-05,15:29:32,Cash,4078.0,4.76,203.9,4.3
477417c6,A,City B,Normal,Male,Home,424.54,6,127.36,2674.6,2025-02-28,23:33:50,Credit Card,2547.24,4.76,127.36,5.1
4875ecfb,B,City C,Member,Female,Beauty,149.24,7,52.23,1096.91,2024-08-29,21:29:49,E-wallet,1044.68,4.76,52.23,4.0
3d87f78f,C,City A,Normal,Female,Beauty,285.0,8,114.0,2394.0,2024-11-23,04:22:41,Credit Card,2280.0,4.76,114.0,6.5
a07759ff,A,City C,Member,Male,Fashion,191.86,6,57.56,1208.72,2024-09-12,05:37:38,Credit Card,1151.16,4.76,57.56,4.9
79e4635f,C,City C,Member,Male,Sports,467.12,9,210.2,4414.28,2024-07-21,16:00:31,Cash,4204.08,4.76,210.2,6.8
cf8ae672,C,City B,Normal,Female,Sports,203.83,9,91.72,1926.19,2025-01-13,00:21:51,Credit Card,1834.47,4.76,91.72,5.0
b5ed1166,A,City C,Member,Female,Electronic,43.39,5,10.85,227.8,2025-02-17,13:30:24,Credit Card,216.95,4.76,10.85,8.2
702e25ef,B,City A,Normal,Male,Fashion,116.96,7,40.94,859.66,2024-11-14,19:14:30,Credit Card,818.72,4.76,40.94,5.3
5577813a,B,City B,Member,Male,Home,78.79,5,19.7,413.65,2025-05-07,19:11:36,Credit Card,393.95,4.76,19.7,5.5
f8752d5a,C,City B,Member,Female,Fashion,355.92,5,88.98,1868.58,2025-02-03,08:17:28,Credit Card,1779.6,4.76,88.98,6.5
250f4d03,B,City A,Member,Male,Sports,25.04,5,6.26,131.46,2024-10-30,15:18:42,Credit Card,125.2,4.76,6.26,4.7
69d03e44,B,City A,Normal,Female,Home,271.78,3,40.77,856.11,2025-05-10,16:22:20,Cash,815.34,4.76,40.77,6.8
c20b4179,A,City B,Normal,Female,Electronic,283.93,2,28.39,596.25,2024-11-30,02:53:06,Credit Card,567.86,4.76,28.39,8.3
b2c9d3a6,B,City C,Normal,Female,Beauty,36.02,9,16.21,340.39,2025-03-29,07:00:50,E-wallet,324.18,4.76,16.21,9.4
c9e0f82b,B,City C,Normal,Male,Fashion,67.08,10,33.54,704.34,2025-03-24,07:37:10,Credit Card,670.8,4.76,33.54,5.8
aac16144,A,City C,Normal,Male,Beauty,44.38,7,15.53,326.19,2024-11-03,11:51:11,Credit Card,310.66,4.76,15.53,4.7
9a44b434,B,City C,Member,Female,Fashion,49.38,5,12.35,259.25,2025-02-01,18:10:59,E-wallet,246.9,4.76,12.35,8.3
146820f6,B,City A,Normal,Male,Sports,25.5,6,7.65,160.65,2024-12-29,07:42:51,Credit Card,153.0,4.76,7.65,8.7
4b28bf05,B,City C,Normal,Male,Beauty,113.16,7,39.61,831.73,2024-10-11,02:17:58,Credit Card,792.12,4.76,39.61,8.6
bf27ed92,A,City A,Normal,Male,Beauty,382.75,1,19.14,401.89,2025-01-23,20:16:10,Credit Card,382.75,4.76,19.14,9.8
4e243878,C,City A,Member,Male,Sports,307.23,1,15.36,322.59,2025-04-12,15:07:58,Cash,307.23,4.76,15.36,8.8
170ff58c,A,City C,Member,Male,Fashion,249.6,7,87.36,1834.56,2024-09-01,15:16:18,Credit Card,1747.2,4.76,87.36,6.1
c6d8b2dc,B,City C,Member,Female,Home,114.16,1,5.71,119.87,2025-03-23,20:12:36,E-wallet,114.16,4.76,5.71,5.3
3e1a7638,A,City A,Member,Male,Sports,325.12,7,113.79,2389.63,2024-09-04,13:04:45,E-wallet,2275.84,4.76,113.79,5.8
3172b83f,A,City C,Member,Male,Electronic,42.33,6,12.7,266.68,2024-11-02,21:45:40,Credit Card,253.98,4.76,12.7,9.1
36f616ac,C,City A,Member,Male,Electronic,16.55,1,0.83,17.38,2024-11-19,03:46:07,E-wallet,16.55,4.76,0.83,6.6
ae2c6f5f,A,City B,Normal,Male,Fashion,435.21,5,108.8,2284.85,2024-11-19,19:46:33,Credit Card,2176.05,4.76,108.8,9.6
62076d12,C,City C,Normal,Male,Beauty,315.27,9,141.87,2979.3,2024-10-17,18:51:55,Credit Card,2837.43,4.76,141.87,4.3
40a194b1,A,City C,Normal,Female,Home,62.97,2,6.3,132.24,2025-02-16,03:17:41,Cash,125.94,4.76,6.3,8.8
93c0e150,C,City B,Normal,Female,Sports,11.86,7,4.15,87.17,2025-04-10,16:18:45,Credit Card,83.02,4.76,4.15,7.8
ccd04c90,C,City B,Member,Female,Home,156.3,10,78.15,1641.15,2025-03-20,16:14:18,Cash,1563.0,4.76,78.15,9.0
0bd52706,A,City C,Member,Male,Fashion,24.09,5,6.02,126.47,2024-09-23,00:18:37,Credit Card,120.45,4.76,6.02,4.2
36ae9a3f,B,City C,Normal,Female,Fashion,46.11,8,18.44,387.32,2025-07-02,06:59:06,Credit Card,368.88,4.76,18.44,7.8
a41ebea0,B,City C,Member,Male,Electronic,349.84,2,34.98,734.66,2025-01-31,06:17:25,Cash,699.68,4.76,34.98,5.8
6ef43e79,C,City B,Member,Female,Sports,64.19,4,12.84,269.6,2025-04-20,04:47:23,Cash,256.76,4.76,12.84,5.4
efbf66fd,A,City A,Member,Female,Sports,404.19,4,80.84,1697.6,2025-02-02,02:39:27,Cash,1616.76,4.76,80.84,4.0
3219a798,B,City C,Member,Male,Fashion,363.7,1,18.18,381.88,2024-10-28,01:51:29,Cash,363.7,4.76,18.18,9.0
5c65ec37,A,City B,Member,Male,Home,83.27,6,24.98,524.6,2024-10-06,07:38:16,Credit Card,499.62,4.76,24.98,4.3
d01b0b53,B,City B,Member,Male,Home,466.31,4,93.26,1958.5,2025-02-21,21:06:22,E-wallet,1865.24,4.76,93.26,6.6
796ddd66,A,City A,Normal,Male,Electronic,212.98,2,21.3,447.26,2024-10-11,02:59:37,Credit Card,425.96,4.76,21.3,9.8
a271fa2e,B,City A,Member,Male,Fashion,479.1,7,167.69,3521.39,2024-12-10,13:19:55,Cash,3353.7,4.76,167.69,4.5
1520f70f,A,City C,Member,Female,Beauty,94.43,9,42.49,892.36,2025-01-20,05:33:39,E-wallet,849.87,4.76,42.49,9.7
d030b3dd,C,City A,Member,Male,Home,406.29,4,81.26,1706.42,2024-10-28,08:41:26,E-wallet,1625.16,4.76,81.26,5.5
875197ec,B,City B,Normal,Male,Sports,127.25,4,25.45,534.45,2025-03-27,21:25:43,Cash,509.0,4.76,25.45,8.7
44d6ea58,B,City A,Member,Male,Electronic,97.99,2,9.8,205.78,2024-08-02,06:22:03,E-wallet,195.98,4.76,9.8,9.3
fe27d671,C,City A,Normal,Male,Electronic,358.22,2,35.82,752.26,2024-12-11,16:31:15,Cash,716.44,4.76,35.82,5.0
ae442902,A,City A,Normal,Female,Sports,408.99,4,81.8,1717.76,2025-03-25,04:36:21,Credit Card,1635.96,4.76,81.8,6.9
f47c7c88,B,City C,Normal,Male,Electronic,446.4,5,111.6,2343.6,2025-05-09,10:34:09,Cash,2232.0,4.76,111.6,9.7
895fe162,A,City B,Member,Female,Home,403.34,10,201.67,4235.07,2025-05-03,22:13:54,Cash,4033.4,4.76,201.67,6.4
b10e91ef,C,City C,Member,Female,Electronic,395.69,8,158.28,3323.8,2024-10-30,17:18:35,Credit Card,3165.52,4.76,158.28,6.3
90965af3,A,City C,Member,Female,Fashion,365.66,4,73.13,1535.77,2025-01-30,09:56:34,Cash,1462.64,4.76,73.13,5.3
34b9e7ce,B,City A,Normal,Male,Electronic,132.46,6,39.74,834.5,2024-10-10,09:19:29,E-wallet,794.76,4.76,39.74,6.9
